Date;Pluie_Liq;ETR;Humid_sol;Drain;Q_Obs
2001-09-11;0.0;1.6;0.23;0.0;181.35
2001-09-12;0.0;1.4;0.23;0.0;181.35
2001-09-13;0.0;1.7;0.233;0.0;181.35
2001-09-14;0.0;1.9;0.254;0.0;181.36
2001-09-15;0.0;1.8;0.251;0.0;181.37
2001-09-16;0.0;1.6;0.281;0.0;181.4
2001-09-17;0.0;1.1;0.306;0.0;181.43
2001-09-18;0.0;1.7;0.302;0.0;181.43
2001-09-19;0.0;1.8;0.303;0.0;181.43
2001-09-20;0.0;1.4;0.312;0.0;181.43
2001-09-21;0.0;2.0;0.314;0.0;181.46
2001-09-22;0.0;1.5;0.307;0.0;181.47
2001-09-23;0.0;0.4;0.307;0.0;181.47
2001-09-24;0.0;1.7;0.313;0.0;181.48
2001-09-25;0.0;1.4;0.309;0.0;181.48
2001-09-26;0.0;1.3;0.307;0.0;181.48
2001-09-27;0.0;1.1;0.302;0.0;181.47
2001-09-28;0.0;1.7;0.295;0.0;181.46
2001-09-29;0.0;0.3;0.298;0.0;181.46
2001-09-30;0.0;1.5;0.314;0.0;181.46
2001-10-01;0.0;0.3;0.312;0.0;181.45
2001-10-02;0.0;2.7;0.302;0.0;181.45
2001-10-03;0.0;1.7;0.317;0.0;181.48
2001-10-04;0.0;1.9;0.355;0.0;181.5
2001-10-05;0.0;0.8;0.35;0.0;181.5
2001-10-06;0.0;0.8;0.356;0.0;181.5
2001-10-07;0.0;0.8;0.402;0.1;181.55
2001-10-08;0.0;1.0;0.407;0.1;181.55
2001-10-09;0.0;1.0;0.411;0.1;181.56
2001-10-10;0.0;2.0;0.403;0.0;181.55
2001-10-11;0.0;1.8;0.395;0.0;181.54
2001-10-12;0.0;2.1;0.385;0.0;181.52
2001-10-13;0.0;2.2;0.375;0.0;181.52
2001-10-14;0.0;0.7;0.37;0.0;181.51
2001-10-15;0.0;1.3;0.366;0.0;181.5
2001-10-16;0.0;1.6;0.359;0.0;181.49
2001-10-17;0.0;1.2;0.354;0.0;181.48
2001-10-18;0.0;0.3;0.352;0.0;181.48
2001-10-19;0.0;0.6;0.349;0.0;181.48
2001-10-20;0.0;0.6;0.351;0.0;181.48
2001-10-21;0.0;1.0;0.351;0.0;181.48
2001-10-22;0.0;1.3;0.351;0.0;181.47
2001-10-23;0.0;0.2;0.355;0.0;181.46
2001-10-24;0.0;1.0;0.369;0.0;181.47
2001-10-25;0.0;1.2;0.389;0.0;181.47
2001-10-26;0.0;0.5;0.388;0.0;181.49
2001-10-27;0.0;0.2;0.387;0.0;181.49
2001-10-28;0.0;0.5;0.385;0.0;181.49
2001-10-29;0.0;0.9;0.382;0.0;181.48
2001-10-30;0.0;1.3;0.378;0.0;181.48
2001-10-31;0.0;1.4;0.376;0.0;181.48
2001-11-01;0.0;1.0;0.378;0.0;181.47
2001-11-02;0.0;0.6;0.375;0.0;181.47
2001-11-03;0.0;0.6;0.372;0.0;181.47
2001-11-04;0.0;0.8;0.368;0.0;181.47
2001-11-05;0.0;0.7;0.365;0.0;181.47
2001-11-06;0.0;0.4;0.366;0.0;181.46
2001-11-07;0.0;1.1;0.387;0.0;181.47
2001-11-08;0.0;1.8;0.422;0.0;181.52
2001-11-09;0.0;0.7;0.441;0.0;181.56
2001-11-10;0.1;0.9;0.439;0.0;181.59
2001-11-11;0.0;0.7;0.436;0.0;181.6
2001-11-12;0.0;0.2;0.435;0.0;181.6
2001-11-13;0.0;0.3;0.449;0.0;181.6
2001-11-14;0.0;0.1;0.45;0.0;181.59
2001-11-15;0.0;0.9;0.448;0.0;181.58
2001-11-16;0.0;0.6;0.445;0.0;181.57
2001-11-17;0.0;0.5;0.442;0.0;181.55
2001-11-18;0.0;0.2;0.441;0.0;181.55
2001-11-19;0.0;0.1;0.44;0.0;181.54
2001-11-20;0.0;0.4;0.438;0.0;181.53
2001-11-21;0.0;0.5;0.436;0.0;181.5
2001-11-22;0.0;0.7;0.441;0.0;181.49
2001-11-23;0.1;0.3;0.448;0.0;181.49
2001-11-24;0.0;0.1;0.449;0.0;181.48
2001-11-25;0.0;0.3;0.45;0.0;181.48
2001-11-26;0.0;0.3;0.456;0.0;181.47
2001-11-27;0.0;0.3;0.471;0.0;181.48
2001-11-28;0.0;0.2;0.472;0.0;181.47
2001-11-29;0.0;0.2;0.474;0.0;181.48
2001-11-30;0.0;0.1;0.497;0.0;181.52
2001-12-01;0.0;0.0;0.511;0.1;181.55
2001-12-02;0.0;0.3;0.51;0.0;181.56
2001-12-03;0.0;0.1;0.509;0.0;181.56
2001-12-04;0.0;0.1;0.511;0.0;181.56
2001-12-05;0.0;0.1;0.517;0.0;181.55
2001-12-06;0.0;0.5;0.519;0.0;181.55
2001-12-07;0.0;0.7;0.516;0.0;181.54
2001-12-08;0.0;0.6;0.514;0.0;181.54
2001-12-09;0.0;0.5;0.511;0.0;181.53
2001-12-10;0.0;0.4;0.508;0.0;181.52
2001-12-11;0.0;0.1;0.507;0.0;181.52
2001-12-12;0.0;0.1;0.506;0.0;181.51
2001-12-13;0.0;0.7;0.504;0.0;181.5
2001-12-14;0.0;0.3;0.502;0.0;181.5
2001-12-15;0.0;0.1;0.501;0.0;181.49
2001-12-16;0.0;0.2;0.5;0.0;181.48
2001-12-17;0.0;0.1;0.499;0.0;181.47
2001-12-18;0.0;0.1;0.499;0.0;181.47
2001-12-19;0.1;0.2;0.498;0.0;181.47
2001-12-20;0.1;0.1;0.498;0.0;181.47
2001-12-21;0.4;0.1;0.498;0.0;181.47
2001-12-22;0.1;0.1;0.499;0.0;181.47
2001-12-23;0.8;0.2;0.5;0.0;181.46
2001-12-24;0.1;0.1;0.499;0.0;181.45
2001-12-25;0.0;0.5;0.508;0.0;181.44
2001-12-26;0.0;0.1;0.515;0.0;181.45
2001-12-27;0.0;0.2;0.514;0.0;181.45
2001-12-28;0.0;0.4;0.523;0.0;181.45
2001-12-29;0.0;0.8;0.561;0.1;181.51
2001-12-30;0.1;0.4;0.578;0.1;181.68
2001-12-31;0.0;0.4;0.576;0.1;181.82
2002-01-01;0.0;0.2;0.574;0.0;181.83
2002-01-02;0.0;0.3;0.573;0.0;181.82
2002-01-03;0.0;0.3;0.572;0.0;181.8
2002-01-04;0.0;0.2;0.57;0.0;181.77
2002-01-05;0.0;0.2;0.569;0.0;181.73
2002-01-06;0.1;0.0;0.568;0.0;181.69
2002-01-07;0.0;0.0;0.568;0.0;181.66
2002-01-08;0.0;0.2;0.568;0.0;181.63
2002-01-09;0.0;0.1;0.567;0.0;181.6
2002-01-10;0.0;0.1;0.566;0.0;181.58
2002-01-11;0.0;0.1;0.566;0.0;181.57
2002-01-12;0.0;0.2;0.565;0.0;181.55
2002-01-13;0.0;0.2;0.565;0.0;181.54
2002-01-14;0.0;0.3;0.563;0.0;181.53
2002-01-15;0.0;0.2;0.562;0.0;181.52
2002-01-16;0.0;0.1;0.561;0.0;181.51
2002-01-17;0.0;0.1;0.561;0.0;181.5
2002-01-18;0.0;0.3;0.559;0.0;181.49
2002-01-19;0.0;0.1;0.561;0.0;181.48
2002-01-20;0.0;0.4;0.565;0.0;181.49
2002-01-21;0.0;0.6;0.567;0.0;181.5
2002-01-22;0.0;0.2;0.565;0.0;181.5
2002-01-23;0.0;0.2;0.569;0.0;181.5
2002-01-24;0.0;0.8;0.581;0.1;181.5
2002-01-25;0.0;0.4;0.591;0.1;181.53
2002-01-26;0.0;1.6;0.59;0.1;181.56
2002-01-27;0.0;1.6;0.612;0.1;181.58
2002-01-28;0.0;0.9;0.616;0.1;181.65
2002-01-29;0.0;0.1;0.614;0.1;181.72
2002-01-30;0.0;0.1;0.613;0.1;181.73
2002-01-31;0.0;0.4;0.611;0.1;181.73
2002-02-01;0.0;0.4;0.61;0.1;181.71
2002-02-02;0.0;1.2;0.606;0.1;181.69
2002-02-03;0.0;0.9;0.6;0.1;181.66
2002-02-04;0.0;0.8;0.596;0.1;181.64
2002-02-05;0.0;0.3;0.594;0.1;181.62
2002-02-06;0.0;0.1;0.596;0.1;181.6
2002-02-07;0.0;0.7;0.597;0.1;181.59
2002-02-08;0.0;0.1;0.599;0.1;181.57
2002-02-09;0.0;1.0;0.612;0.1;181.57
2002-02-10;0.0;0.8;0.618;0.1;181.57
2002-02-11;0.0;0.7;0.617;0.1;181.57
2002-02-12;0.0;1.0;0.612;0.1;181.57
2002-02-13;0.0;0.7;0.609;0.1;181.57
2002-02-14;0.0;1.5;0.619;0.1;181.57
2002-02-15;0.0;0.9;0.617;0.1;181.57
2002-02-16;0.0;0.6;0.614;0.1;181.56
2002-02-17;0.0;0.2;0.612;0.1;181.55
2002-02-18;0.0;0.2;0.611;0.1;181.55
2002-02-19;0.0;0.7;0.612;0.1;181.54
2002-02-20;0.0;1.7;0.644;0.1;181.54
2002-02-21;0.0;1.1;0.656;0.1;181.61
2002-02-22;0.0;0.3;0.656;0.1;181.69
2002-02-23;0.0;1.8;0.679;0.1;181.72
2002-02-24;0.0;1.5;0.696;0.1;181.74
2002-02-25;0.0;1.1;0.709;0.2;181.75
2002-02-26;0.0;1.4;0.717;0.2;181.78
2002-02-27;0.0;1.5;0.733;0.2;181.84
2002-02-28;0.0;1.3;0.741;0.2;181.9
2002-03-01;0.0;1.0;0.742;0.2;181.94
2002-03-02;0.0;1.0;0.766;0.2;181.98
2002-03-03;0.0;1.3;0.762;0.2;181.97
2002-03-04;0.1;1.3;0.756;0.2;181.96
2002-03-05;0.0;0.3;0.752;0.2;181.94
2002-03-06;0.0;1.1;0.749;0.2;181.91
2002-03-07;0.0;1.3;0.748;0.2;181.87
2002-03-08;0.0;0.4;0.745;0.2;181.83
2002-03-09;0.0;0.2;0.742;0.2;181.8
2002-03-10;0.0;1.6;0.736;0.2;181.77
2002-03-11;0.0;0.6;0.73;0.2;181.74
2002-03-12;0.0;0.2;0.728;0.2;181.71
2002-03-13;0.0;1.6;0.721;0.2;181.69
2002-03-14;0.0;0.7;0.719;0.2;181.67
2002-03-15;0.0;0.9;0.72;0.2;181.65
2002-03-16;0.0;1.3;0.713;0.2;181.63
2002-03-17;0.0;0.5;0.708;0.2;181.62
2002-03-18;0.0;1.9;0.706;0.2;181.6
2002-03-19;0.0;1.4;0.749;0.2;181.62
2002-03-20;0.0;0.9;0.767;0.2;181.71
2002-03-21;0.0;1.7;0.768;0.2;181.82
2002-03-22;0.0;2.2;0.77;0.2;181.84
2002-03-23;0.0;1.6;0.769;0.2;181.85
2002-03-24;0.0;2.3;0.759;0.2;181.84
2002-03-25;0.0;1.7;0.749;0.2;181.81
2002-03-26;0.0;1.7;0.74;0.2;181.79
2002-03-27;0.0;2.1;0.729;0.2;181.76
2002-03-28;0.0;2.4;0.717;0.2;181.73
2002-03-29;0.0;2.3;0.705;0.2;181.7
2002-03-30;0.0;0.6;0.699;0.2;181.68
2002-03-31;0.0;2.0;0.691;0.2;181.66
2002-04-01;0.0;2.1;0.68;0.2;181.64
2002-04-02;0.0;2.3;0.668;0.2;181.62
2002-04-03;0.0;2.3;0.656;0.2;181.6
2002-04-04;0.0;2.5;0.644;0.2;181.59
2002-04-05;0.0;2.1;0.633;0.2;181.57
2002-04-06;0.0;1.9;0.623;0.1;181.56
2002-04-07;0.0;1.2;0.615;0.1;181.54
2002-04-08;0.0;1.8;0.607;0.1;181.53
2002-04-09;0.0;1.7;0.598;0.1;181.52
2002-04-10;0.0;1.2;0.592;0.1;181.51
2002-04-11;0.0;0.8;0.587;0.1;181.5
2002-04-12;0.0;1.4;0.584;0.1;181.49
2002-04-13;0.0;1.8;0.624;0.1;181.49
2002-04-14;0.0;1.8;0.656;0.1;181.53
2002-04-15;0.0;1.4;0.666;0.1;181.56
2002-04-16;0.0;0.7;0.664;0.1;181.56
2002-04-17;0.0;1.4;0.665;0.1;181.55
2002-04-18;0.0;1.9;0.657;0.1;181.53
2002-04-19;0.0;1.8;0.658;0.1;181.53
2002-04-20;0.0;1.4;0.667;0.1;181.54
2002-04-21;0.0;2.8;0.663;0.1;181.54
2002-04-22;0.0;0.7;0.656;0.1;181.52
2002-04-23;0.0;1.3;0.65;0.1;181.51
2002-04-24;0.0;0.1;0.648;0.1;181.49
2002-04-25;0.0;2.9;0.638;0.1;181.48
2002-04-26;0.0;1.3;0.633;0.1;181.48
2002-04-27;0.0;2.4;0.629;0.1;181.47
2002-04-28;0.0;2.4;0.619;0.1;181.47
2002-04-29;0.0;1.9;0.616;0.1;181.46
2002-04-30;0.0;2.7;0.606;0.1;181.45
2002-05-01;0.0;1.5;0.647;0.1;181.5
2002-05-02;0.0;1.4;0.744;0.3;181.65
2002-05-03;0.0;1.2;0.807;0.4;181.99
2002-05-04;0.0;1.3;0.859;0.4;182.14
2002-05-05;0.0;1.9;0.887;0.3;182.14
2002-05-06;0.0;2.3;0.878;0.3;182.07
2002-05-07;0.0;3.1;0.863;0.3;182.03
2002-05-08;0.0;0.9;0.854;0.4;181.98
2002-05-09;0.0;1.9;0.847;0.4;181.93
2002-05-10;0.0;4.2;0.835;0.4;181.88
2002-05-11;0.0;1.6;0.857;0.4;181.83
2002-05-12;0.0;1.6;0.889;0.5;181.84
2002-05-13;0.0;2.4;0.887;0.5;181.8
2002-05-14;0.0;4.2;0.867;0.5;181.76
2002-05-15;0.0;3.9;0.846;0.5;181.73
2002-05-16;0.0;4.5;0.823;0.5;181.7
2002-05-17;0.0;4.6;0.799;0.5;181.67
2002-05-18;0.0;1.9;0.796;0.4;181.65
2002-05-19;0.0;2.8;0.797;0.4;181.63
2002-05-20;0.0;3.6;0.779;0.4;181.62
2002-05-21;0.0;4.0;0.759;0.4;181.61
2002-05-22;0.0;1.0;0.749;0.3;181.59
2002-05-23;0.0;1.4;0.777;0.3;181.6
2002-05-24;0.0;3.6;0.797;0.3;181.6
2002-05-25;0.0;2.4;0.807;0.3;181.61
2002-05-26;0.0;2.7;0.803;0.3;181.6
2002-05-27;0.0;1.5;0.817;0.3;181.61
2002-05-28;0.0;3.3;0.822;0.3;181.6
2002-05-29;0.0;3.0;0.806;0.3;181.57
2002-05-30;0.0;3.3;0.79;0.3;181.56
2002-05-31;0.0;4.6;0.768;0.3;181.54
2002-06-01;0.0;4.6;0.745;0.3;181.53
2002-06-02;0.0;4.7;0.721;0.3;181.52
2002-06-03;0.0;2.7;0.714;0.3;181.51
2002-06-04;0.0;4.5;0.724;0.2;181.53
2002-06-05;0.0;1.9;0.744;0.2;181.57
2002-06-06;0.0;2.4;0.77;0.2;181.58
2002-06-07;0.0;2.2;0.773;0.2;181.59
2002-06-08;0.0;2.4;0.762;0.2;181.58
2002-06-09;0.0;0.9;0.762;0.2;181.56
2002-06-10;0.0;3.3;0.768;0.2;181.56
2002-06-11;0.0;2.7;0.754;0.2;181.54
2002-06-12;0.0;3.3;0.738;0.2;181.52
2002-06-13;0.0;4.0;0.719;0.2;181.5
2002-06-14;0.0;4.8;0.695;0.2;181.49
2002-06-15;0.0;2.4;0.68;0.2;181.48
2002-06-16;0.0;2.6;0.668;0.2;181.46
2002-06-17;0.0;4.7;0.647;0.2;181.45
2002-06-18;0.0;4.7;0.624;0.2;181.44
2002-06-19;0.0;4.0;0.611;0.1;181.43
2002-06-20;0.0;4.6;0.616;0.1;181.41
2002-06-21;0.0;2.5;0.602;0.1;181.42
2002-06-22;0.0;4.4;0.583;0.1;181.42
2002-06-23;0.0;4.6;0.575;0.1;181.41
2002-06-24;0.0;2.4;0.642;0.1;181.45
2002-06-25;0.0;5.6;0.62;0.1;181.45
2002-06-26;0.0;5.1;0.594;0.1;181.45
2002-06-27;0.0;3.6;0.575;0.1;181.43
2002-06-28;0.0;3.4;0.56;0.1;181.42
2002-06-29;0.0;3.2;0.544;0.1;181.41
2002-06-30;0.0;3.8;0.526;0.1;181.4
2002-07-01;0.0;3.1;0.51;0.1;181.39
2002-07-02;0.0;1.1;0.504;0.1;181.37
2002-07-03;0.0;2.1;0.499;0.1;181.36
2002-07-04;0.0;2.7;0.5;0.1;181.35
2002-07-05;0.0;3.8;0.484;0.1;181.34
2002-07-06;0.0;2.0;0.482;0.1;181.33
2002-07-07;0.0;3.3;0.47;0.1;181.33
2002-07-08;0.0;4.0;0.453;0.1;181.32
2002-07-09;0.0;2.7;0.444;0.0;181.31
2002-07-10;0.0;3.1;0.445;0.0;181.32
2002-07-11;0.0;2.4;0.443;0.0;181.32
2002-07-12;0.0;3.1;0.434;0.0;181.31
2002-07-13;0.0;1.8;0.455;0.0;181.36
2002-07-14;0.0;2.4;0.477;0.0;181.36
2002-07-15;0.0;2.0;0.479;0.0;181.37
2002-07-16;0.0;1.6;0.545;0.1;181.42
2002-07-17;0.0;1.8;0.625;0.3;181.68
2002-07-18;0.0;3.0;0.629;0.1;181.66
2002-07-19;0.0;4.8;0.609;0.1;181.61
2002-07-20;0.0;4.8;0.586;0.0;181.56
2002-07-21;0.0;3.1;0.568;0.0;181.52
2002-07-22;0.0;3.7;0.551;0.0;181.49
2002-07-23;0.0;3.6;0.534;0.0;181.46
2002-07-24;0.0;2.6;0.52;0.0;181.44
2002-07-25;0.0;1.1;0.514;0.0;181.44
2002-07-26;0.0;0.6;0.516;0.0;181.43
2002-07-27;0.0;4.2;0.502;0.0;181.42
2002-07-28;0.0;4.2;0.482;0.0;181.4
2002-07-29;0.0;4.3;0.461;0.0;181.38
2002-07-30;0.0;3.1;0.464;0.0;181.36
2002-07-31;0.0;2.8;0.474;0.0;181.35
2002-08-01;0.0;2.6;0.518;0.0;181.47
2002-08-02;0.0;4.0;0.517;0.0;181.47
2002-08-03;0.0;2.1;0.518;0.0;181.45
2002-08-04;0.0;1.9;0.518;0.0;181.44
2002-08-05;0.0;2.9;0.525;0.0;181.52
2002-08-06;0.0;1.7;0.539;0.0;181.51
2002-08-07;0.0;3.2;0.551;0.0;181.51
2002-08-08;0.0;2.4;0.54;0.0;181.5
2002-08-09;0.0;2.2;0.533;0.0;181.51
2002-08-10;0.0;0.8;0.559;0.1;181.55
2002-08-11;0.0;1.1;0.604;0.1;181.65
2002-08-12;0.0;2.6;0.597;0.1;181.63
2002-08-13;0.0;3.0;0.586;0.0;181.59
2002-08-14;0.0;4.3;0.567;0.0;181.56
2002-08-15;0.0;4.1;0.547;0.0;181.53
2002-08-16;0.0;4.0;0.527;0.0;181.5
2002-08-17;0.0;3.9;0.508;0.0;181.48
2002-08-18;0.0;3.4;0.491;0.0;181.47
2002-08-19;0.0;2.5;0.48;0.0;181.45
2002-08-20;0.0;1.3;0.502;0.0;181.46
2002-08-21;0.0;2.1;0.513;0.0;181.45
2002-08-22;0.0;3.4;0.498;0.0;181.45
2002-08-23;0.0;2.0;0.487;0.0;181.43
2002-08-24;0.0;1.9;0.478;0.0;181.42
2002-08-25;0.0;2.1;0.468;0.0;181.41
2002-08-26;0.0;1.0;0.472;0.0;181.4
2002-08-27;0.0;0.7;0.5;0.0;181.41
2002-08-28;0.0;2.5;0.498;0.0;181.41
2002-08-29;0.0;2.4;0.486;0.0;181.4
2002-08-30;0.0;2.7;0.474;0.0;181.39
2002-08-31;0.0;1.6;0.47;0.0;181.39
2002-09-01;0.0;2.6;0.483;0.0;181.41
2002-09-02;0.0;2.5;0.471;0.0;181.41
2002-09-03;0.0;1.4;0.466;0.0;181.42
2002-09-04;0.0;2.5;0.456;0.0;181.42
2002-09-05;0.0;2.3;0.448;0.0;181.41
2002-09-06;0.0;1.4;0.441;0.0;181.4
2002-09-07;0.0;1.6;0.433;0.0;181.4
2002-09-08;0.0;2.2;0.425;0.0;181.4
2002-09-09;0.0;0.9;0.434;0.0;181.46
2002-09-10;0.0;1.2;0.492;0.0;181.52
2002-09-11;0.0;1.0;0.513;0.0;181.52
2002-09-12;0.0;2.8;0.503;0.0;181.5
2002-09-13;0.0;3.8;0.487;0.0;181.48
2002-09-14;0.0;2.7;0.472;0.0;181.46
2002-09-15;0.0;1.8;0.462;0.0;181.45
2002-09-16;0.0;2.2;0.452;0.0;181.44
2002-09-17;0.0;1.9;0.443;0.0;181.43
2002-09-18;0.0;1.3;0.436;0.0;181.42
2002-09-19;0.0;0.8;0.455;0.0;181.42
2002-09-20;0.0;1.0;0.498;0.0;181.43
2002-09-21;0.0;2.0;0.49;0.0;181.43
2002-09-22;0.0;2.1;0.487;0.0;181.46
2002-09-23;0.0;2.3;0.509;0.0;181.47
2002-09-24;0.0;1.6;0.529;0.0;181.48
2002-09-25;0.0;0.9;0.547;0.1;181.51
2002-09-26;0.0;0.7;0.557;0.1;181.54
2002-09-27;0.0;1.3;0.566;0.1;181.55
2002-09-28;0.0;2.1;0.558;0.0;181.55
2002-09-29;0.0;2.4;0.547;0.0;181.53
2002-09-30;0.0;2.2;0.536;0.0;181.51
2002-10-01;0.0;1.6;0.527;0.0;181.5
2002-10-02;0.0;0.3;0.524;0.0;181.48
2002-10-03;0.0;0.7;0.521;0.0;181.47
2002-10-04;0.0;0.8;0.53;0.0;181.46
2002-10-05;0.0;0.8;0.531;0.0;181.46
2002-10-06;0.0;1.6;0.569;0.1;181.53
2002-10-07;0.0;1.5;0.585;0.1;181.55
2002-10-08;0.0;1.4;0.578;0.0;181.54
2002-10-09;0.0;1.6;0.571;0.0;181.52
2002-10-10;0.0;1.2;0.564;0.0;181.5
2002-10-11;0.0;1.1;0.56;0.0;181.48
2002-10-12;0.0;0.4;0.558;0.0;181.47
2002-10-13;0.0;1.2;0.555;0.0;181.46
2002-10-14;0.0;1.1;0.556;0.0;181.46
2002-10-15;0.0;0.5;0.569;0.0;181.46
2002-10-16;0.0;1.2;0.59;0.1;181.48
2002-10-17;0.0;0.6;0.621;0.1;181.55
2002-10-18;0.0;1.7;0.647;0.1;181.6
2002-10-19;0.0;1.6;0.652;0.1;181.67
2002-10-20;0.0;0.5;0.648;0.1;181.68
2002-10-21;0.0;0.8;0.662;0.1;181.68
2002-10-22;0.0;0.8;0.674;0.1;181.68
2002-10-23;0.0;1.7;0.684;0.1;181.69
2002-10-24;0.0;0.5;0.689;0.1;181.71
2002-10-25;0.0;1.1;0.723;0.2;181.74
2002-10-26;0.0;1.7;0.721;0.1;181.77
2002-10-27;0.0;1.9;0.717;0.1;181.79
2002-10-28;0.0;1.4;0.71;0.1;181.78
2002-10-29;0.0;0.3;0.706;0.1;181.78
2002-10-30;0.0;0.1;0.705;0.1;181.77
2002-10-31;0.0;0.4;0.704;0.1;181.74
2002-11-01;0.0;1.2;0.7;0.2;181.72
2002-11-02;0.0;0.3;0.732;0.2;181.75
2002-11-03;0.0;1.0;0.767;0.3;181.84
2002-11-04;0.0;0.5;0.773;0.2;181.87
2002-11-05;0.0;0.8;0.786;0.3;181.95
2002-11-06;0.0;0.9;0.786;0.3;181.95
2002-11-07;0.0;0.3;0.795;0.3;181.93
2002-11-08;0.0;0.8;0.793;0.3;181.9
2002-11-09;0.0;0.9;0.8;0.3;181.89
2002-11-10;0.0;0.1;0.808;0.3;181.86
2002-11-11;0.0;0.8;0.825;0.4;181.92
2002-11-12;0.0;1.1;0.828;0.4;181.94
2002-11-13;0.0;0.8;0.867;0.5;181.96
2002-11-14;0.0;0.4;0.912;0.8;182.0
2002-11-15;0.0;0.3;0.974;1.0;182.25
2002-11-16;0.0;0.5;1.005;1.3;182.3
2002-11-17;0.0;0.8;1.013;1.5;182.28
2002-11-18;0.0;0.4;1.005;1.6;182.24
2002-11-19;0.0;0.3;1.005;1.6;182.23
2002-11-20;0.0;0.7;0.997;1.6;182.2
2002-11-21;0.0;0.2;0.99;1.6;182.18
2002-11-22;0.0;0.4;0.994;1.5;182.15
2002-11-23;0.0;0.1;0.995;1.5;182.16
2002-11-24;0.0;0.3;1.044;1.8;182.16
2002-11-25;0.0;0.3;1.044;1.9;182.15
2002-11-26;0.0;0.0;1.04;2.0;182.14
2002-11-27;0.0;0.6;1.03;2.0;182.12
2002-11-28;0.0;0.5;1.02;2.0;182.1
2002-11-29;0.0;0.5;1.018;1.9;182.08
2002-11-30;0.0;0.5;1.012;1.8;182.05
2002-12-01;0.0;0.5;1.006;1.7;182.02
2002-12-02;0.0;0.3;1.003;1.7;182.0
2002-12-03;0.0;0.4;1.006;1.6;182.05
2002-12-04;0.0;0.3;1.003;1.6;182.04
2002-12-05;0.0;0.4;0.995;1.6;181.99
2002-12-06;0.0;0.5;0.985;1.5;181.94
2002-12-07;0.0;0.4;0.976;1.4;181.92
2002-12-08;0.0;0.4;0.968;1.4;181.89
2002-12-09;0.0;0.6;0.959;1.3;181.87
2002-12-10;0.0;0.5;0.951;1.2;181.85
2002-12-11;0.0;0.3;0.943;1.1;181.82
2002-12-12;0.0;0.2;0.937;1.1;181.8
2002-12-13;0.0;0.3;0.931;1.0;181.79
2002-12-14;0.0;0.2;0.925;0.9;181.77
2002-12-15;0.0;0.3;0.932;0.9;181.76
2002-12-16;0.0;0.1;0.94;0.9;181.75
2002-12-17;0.0;0.3;0.938;0.9;181.75
2002-12-18;0.0;0.5;0.932;0.9;181.76
2002-12-19;0.0;0.6;0.925;0.9;181.76
2002-12-20;0.0;0.2;0.92;0.9;181.76
2002-12-21;0.0;0.2;0.923;0.8;181.75
2002-12-22;0.0;0.2;0.936;0.8;181.75
2002-12-23;0.0;0.4;0.937;0.8;181.77
2002-12-24;0.0;0.2;0.934;0.9;181.78
2002-12-25;0.0;0.2;0.947;0.9;181.81
2002-12-26;0.0;0.3;0.948;0.9;181.81
2002-12-27;0.0;0.0;0.945;0.9;181.81
2002-12-28;0.0;0.1;0.946;0.9;181.8
2002-12-29;0.0;1.0;0.95;1.0;181.78
2002-12-30;0.0;0.2;0.951;1.0;181.78
2002-12-31;0.0;0.2;0.947;1.0;181.79
2003-01-01;0.0;0.3;0.945;1.0;181.8
2003-01-02;0.0;1.9;0.972;1.1;181.83
2003-01-03;0.0;0.9;1.004;1.2;181.88
2003-01-04;1.8;0.8;1.022;1.4;181.97
2003-01-05;0.7;0.3;1.025;1.5;182.06
2003-01-06;0.1;0.4;1.017;1.6;182.07
2003-01-07;0.0;0.4;1.008;1.7;182.07
2003-01-08;0.0;0.2;0.999;1.6;182.05
2003-01-09;0.0;0.2;0.991;1.5;182.01
2003-01-10;0.0;0.1;0.984;1.4;181.97
2003-01-11;0.0;0.2;0.977;1.3;181.93
2003-01-12;0.0;0.2;0.97;1.2;181.89
2003-01-13;0.1;0.0;0.965;1.1;181.85
2003-01-14;0.0;0.0;0.962;1.0;181.82
2003-01-15;0.0;0.3;0.957;0.9;181.8
2003-01-16;0.0;0.3;0.952;0.9;181.79
2003-01-17;0.0;0.5;0.946;0.9;181.78
2003-01-18;0.0;0.5;0.941;0.9;181.76
2003-01-19;0.0;0.3;0.935;0.9;181.75
2003-01-20;0.0;0.5;0.932;0.9;181.75
2003-01-21;0.0;0.3;0.964;0.9;181.87
2003-01-22;0.0;0.1;0.967;1.0;181.86
2003-01-23;0.0;0.3;0.971;1.0;181.86
2003-01-24;0.0;0.7;0.966;1.1;181.84
2003-01-25;0.0;0.5;0.958;1.1;181.83
2003-01-26;0.0;0.3;0.951;1.1;181.82
2003-01-27;0.0;0.4;0.946;1.1;181.81
2003-01-28;0.0;1.3;0.943;1.0;181.79
2003-01-29;0.0;0.6;0.947;1.0;181.79
2003-01-30;0.2;0.1;0.946;1.0;181.78
2003-01-31;0.2;0.6;0.94;1.0;181.78
2003-02-01;0.2;0.3;0.933;1.0;181.76
2003-02-02;0.0;0.4;0.933;0.9;181.75
2003-02-03;0.5;0.5;0.946;0.9;181.75
2003-02-04;2.2;0.4;0.954;0.9;181.77
2003-02-05;0.7;0.3;0.955;0.9;181.79
2003-02-06;0.1;0.3;0.953;1.0;181.79
2003-02-07;0.0;0.1;0.949;1.0;181.78
2003-02-08;0.0;0.0;0.944;1.0;181.77
2003-02-09;0.0;0.5;0.937;1.0;181.75
